"date","sales","day","week","month","year","sales_flag","holiday","wday","weekend","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","t1_sales","t7_sales","t30_sales"
2013-05-31,532,"31","22","5","2013",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,606,91,153
2013-06-01,727,"1","22","6","2013",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,532,634,130
2013-06-02,682,"2","22","6","2013",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,727,706,91
2013-06-03,688,"3","22","6","2013",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,682,705,163
2013-06-04,804,"4","23","6","2013",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,688,568,146
2013-06-05,739,"5","23","6","2013",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,804,522,141
2013-06-06,655,"6","23","6","2013",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,739,606,155
2013-06-07,686,"7","23","6","2013",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,655,532,98
2013-06-08,937,"8","23","6","2013",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,686,727,153
2013-06-09,1180,"9","23","6","2013",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,937,682,118
2013-06-10,979,"10","23","6","2013",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1180,688,123
2013-06-11,988,"11","24","6","2013",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,979,804,127
2013-06-12,947,"12","24","6","2013",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,988,739,181
2013-06-13,745,"13","24","6","2013",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,947,655,200
2013-06-14,665,"14","24","6","2013",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,745,686,148
2013-06-15,745,"15","24","6","2013",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,665,937,185
2013-06-16,855,"16","24","6","2013",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,745,1180,88
2013-06-17,870,"17","24","6","2013",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,855,979,180
2013-06-18,731,"18","25","6","2013",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,870,988,148
2013-06-19,892,"19","25","6","2013",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,731,947,163
2013-06-20,774,"20","25","6","2013",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,892,745,179
2013-06-21,685,"21","25","6","2013",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,774,665,149
2013-06-22,799,"22","25","6","2013",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,685,745,220
2013-06-23,1002,"23","25","6","2013",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,799,855,91
2013-06-24,710,"24","25","6","2013",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1002,870,634
2013-06-25,604,"25","26","6","2013",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,710,731,706
2013-06-26,830,"26","26","6","2013",0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,604,892,705
2013-06-27,857,"27","26","6","2013",0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,830,774,568
2013-06-28,692,"28","26","6","2013",0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,857,685,522
2013-06-29,858,"29","26","6","2013",0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,692,799,606
2013-06-30,927,"30","26","6","2013",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,858,1002,532
2013-07-01,699,"1","26","7","2013",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,927,710,727
2013-07-02,660,"2","27","7","2013",0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,699,604,682
2013-07-03,616,"3","27","7","2013",0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,660,830,688
2013-07-04,592,"4","27","7","2013",0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,616,857,804
2013-07-05,594,"5","27","7","2013",0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,592,692,739
2013-07-06,586,"6","27","7","2013",0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,594,858,655
2013-07-07,928,"7","27","7","2013",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,586,927,686
2013-07-08,651,"8","27","7","2013",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,928,699,937
2013-07-09,672,"9","28","7","2013",0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,651,660,1180
2013-07-10,863,"10","28","7","2013",0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,672,616,979
2013-07-11,569,"11","28","7","2013",0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,863,592,988
2013-07-12,522,"12","28","7","2013",0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,569,594,947
2013-07-13,687,"13","28","7","2013",0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,522,586,745
2013-07-14,946,"14","28","7","2013",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,687,928,665
2013-07-15,234,"15","28","7","2013",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,946,651,745
2013-07-16,410,"16","29","7","2013",0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,234,672,855
2013-07-17,551,"17","29","7","2013",0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,410,863,870
2013-07-18,500,"18","29","7","2013",0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,551,569,731
2013-07-19,438,"19","29","7","2013",0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,500,522,892
2013-07-20,318,"20","29","7","2013",0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,438,687,774
2013-07-21,651,"21","29","7","2013",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,318,946,685
2013-07-22,521,"22","29","7","2013",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,651,234,799
2013-07-23,575,"23","30","7","2013",0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,521,410,1002
2013-07-24,406,"24","30","7","2013",0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,575,551,710
2013-07-25,478,"25","30","7","2013",0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,406,500,604
2013-07-26,428,"26","30","7","2013",0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,478,438,830
2013-07-27,369,"27","30","7","2013",0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,428,318,857
2013-07-28,410,"28","30","7","2013",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,369,651,692
2013-07-29,488,"29","30","7","2013",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,410,521,858
2013-07-30,579,"30","31","7","2013",0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,488,575,927
2013-07-31,606,"31","31","7","2013",0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,579,406,699
2013-08-01,321,"1","31","8","2013",0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,606,478,660
2013-08-02,424,"2","31","8","2013",0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,321,428,616
2013-08-03,467,"3","31","8","2013",0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,424,369,592
2013-08-04,675,"4","31","8","2013",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,467,410,594
2013-08-05,472,"5","31","8","2013",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,675,488,586
2013-08-06,456,"6","32","8","2013",0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,472,579,928
2013-08-07,402,"7","32","8","2013",0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,456,606,651
2013-08-08,406,"8","32","8","2013",0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,402,321,672
2013-08-09,344,"9","32","8","2013",0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,406,424,863
2013-08-10,395,"10","32","8","2013",0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,344,467,569
2013-08-11,472,"11","32","8","2013",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,395,675,522
2013-08-12,156,"12","32","8","2013",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,472,472,687
2013-08-13,133,"13","33","8","2013",0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,156,456,946
2013-08-14,121,"14","33","8","2013",0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,133,402,234
2013-08-15,101,"15","33","8","2013",0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,121,406,410
2013-08-16,93,"16","33","8","2013",0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,101,344,551
2013-08-17,198,"17","33","8","2013",0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,93,395,500
2013-08-18,289,"18","33","8","2013",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,198,472,438
2013-08-19,151,"19","33","8","2013",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,289,156,318
2013-08-20,102,"20","34","8","2013",0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,151,133,651
2013-08-21,157,"21","34","8","2013",0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,102,121,521
2013-08-22,119,"22","34","8","2013",0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,157,101,575
2013-08-23,83,"23","34","8","2013",0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,119,93,406
2013-08-24,181,"24","34","8","2013",0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,83,198,478
2013-08-25,175,"25","34","8","2013",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,181,289,428
2013-08-26,151,"26","34","8","2013",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,175,151,369
2013-08-27,119,"27","35","8","2013",0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,151,102,410
2013-08-28,96,"28","35","8","2013",0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,119,157,488
2013-08-29,104,"29","35","8","2013",0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,96,119,579
2013-08-30,109,"30","35","8","2013",0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,104,83,606
2013-08-31,199,"31","35","8","2013",0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,109,181,321
2013-09-01,192,"1","35","9","2013",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,199,175,424
2013-09-02,69,"2","35","9","2013",0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,192,151,467
2013-09-03,89,"3","36","9","2013",0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,69,119,675
2013-09-04,121,"4","36","9","2013",0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,89,96,472
2013-09-05,109,"5","36","9","2013",0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,121,104,456
2013-09-06,99,"6","36","9","2013",0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,109,109,402
2013-09-07,141,"7","36","9","2013",0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,99,199,406
2013-09-08,136,"8","36","9","2013",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,141,192,344
2013-09-09,119,"9","36","9","2013",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,136,69,395
2013-09-10,75,"10","37","9","2013",0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,119,89,472
2013-09-11,138,"11","37","9","2013",0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,75,121,156
2013-09-12,102,"12","37","9","2013",0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,138,109,133
2013-09-13,66,"13","37","9","2013",0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,102,99,121
2013-09-14,93,"14","37","9","2013",0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,66,141,101
2013-09-15,74,"15","37","9","2013",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,93,136,93
2013-09-16,131,"16","37","9","2013",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,74,119,198
2013-09-17,120,"17","38","9","2013",0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,131,75,289
2013-09-18,114,"18","38","9","2013",0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,120,138,151
2013-09-19,80,"19","38","9","2013",0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,114,102,102
2013-09-20,86,"20","38","9","2013",0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,80,66,157
2013-09-21,62,"21","38","9","2013",0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,86,93,119
2013-09-22,55,"22","38","9","2013",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,62,74,83
2013-09-23,88,"23","38","9","2013",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,55,131,181
2013-09-24,105,"24","39","9","2013",0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,88,120,175
2013-09-25,93,"25","39","9","2013",0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,105,114,151
2013-09-26,107,"26","39","9","2013",0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,93,80,119
2013-09-27,83,"27","39","9","2013",0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,107,86,96
2013-09-28,45,"28","39","9","2013",0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,83,62,104
2013-09-29,56,"29","39","9","2013",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,45,55,109
2013-09-30,238,"30","39","9","2013",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,56,88,199
2013-10-01,95,"1","40","10","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,238,105,192
2013-10-02,109,"2","40","10","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,95,93,69
2013-10-03,98,"3","40","10","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,109,107,89
2013-10-04,75,"4","40","10","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,98,83,121
2013-10-05,50,"5","40","10","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,75,45,109
2013-10-06,38,"6","40","10","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,56,99
2013-10-07,106,"7","40","10","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,38,238,141
2013-10-08,106,"8","41","10","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,106,95,136
2013-10-09,88,"9","41","10","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,106,109,119
2013-10-10,98,"10","41","10","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,88,98,75
2013-10-11,61,"11","41","10","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,98,75,138
2013-10-12,69,"12","41","10","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,61,50,102
2013-10-13,70,"13","41","10","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,69,38,66
2013-10-14,98,"14","41","10","2013",0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,70,106,93
2013-10-15,96,"15","42","10","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,98,106,74
2013-10-16,127,"16","42","10","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,96,88,131
2013-10-17,86,"17","42","10","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,127,98,120
2013-10-18,88,"18","42","10","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,86,61,114
2013-10-19,49,"19","42","10","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,88,69,80
2013-10-20,59,"20","42","10","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,49,70,86
2013-10-21,104,"21","42","10","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,59,98,62
2013-10-22,85,"22","43","10","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,104,96,55
2013-10-23,116,"23","43","10","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,85,127,88
2013-10-24,90,"24","43","10","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,116,86,105
2013-10-25,86,"25","43","10","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,90,88,93
2013-10-26,76,"26","43","10","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,86,49,107
2013-10-27,33,"27","43","10","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,76,59,83
2013-10-28,95,"28","43","10","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,33,104,45
2013-10-29,104,"29","44","10","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,95,85,56
2013-10-30,104,"30","44","10","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,104,116,238
2013-10-31,63,"31","44","10","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,104,90,95
2013-11-01,109,"1","44","11","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,63,86,109
2013-11-02,42,"2","44","11","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,109,76,98
2013-11-03,47,"3","44","11","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,42,33,75
2013-11-04,76,"4","44","11","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,47,95,50
2013-11-05,94,"5","45","11","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,76,104,38
2013-11-06,109,"6","45","11","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,94,104,106
2013-11-07,87,"7","45","11","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,109,63,106
2013-11-08,45,"8","45","11","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,87,109,88
2013-11-09,64,"9","45","11","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,45,42,98
2013-11-10,68,"10","45","11","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,64,47,61
2013-11-11,100,"11","45","11","2013",0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,68,76,69
2013-11-12,99,"12","46","11","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,100,94,70
2013-11-13,97,"13","46","11","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,99,109,98
2013-11-14,89,"14","46","11","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,97,87,96
2013-11-15,95,"15","46","11","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,89,45,127
2013-11-16,66,"16","46","11","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,95,64,86
2013-11-17,70,"17","46","11","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,68,88
2013-11-18,88,"18","46","11","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,70,100,49
2013-11-19,86,"19","47","11","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,88,99,59
2013-11-20,85,"20","47","11","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,86,97,104
2013-11-21,71,"21","47","11","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,85,89,85
2013-11-22,91,"22","47","11","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,71,95,116
2013-11-23,70,"23","47","11","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,91,66,90
2013-11-24,50,"24","47","11","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70,70,86
2013-11-25,65,"25","47","11","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,50,88,76
2013-11-26,97,"26","48","11","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,65,86,33
2013-11-27,96,"27","48","11","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,97,85,95
2013-11-28,0,"28","48","11","2013",1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,96,71,104
2013-11-29,80,"29","48","11","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,91,104
2013-11-30,52,"30","48","11","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,80,70,63
2013-12-01,53,"1","48","12","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,50,109
2013-12-02,80,"2","48","12","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,53,65,42
2013-12-03,104,"3","49","12","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,97,47
2013-12-04,94,"4","49","12","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104,96,76
2013-12-05,28,"5","49","12","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,94,0,94
2013-12-06,62,"6","49","12","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,28,80,109
2013-12-07,67,"7","49","12","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,62,52,87
2013-12-08,43,"8","49","12","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,53,45
2013-12-09,84,"9","49","12","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,80,64
2013-12-10,77,"10","50","12","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,84,104,68
2013-12-11,104,"11","50","12","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77,94,100
2013-12-12,78,"12","50","12","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,104,28,99
2013-12-13,70,"13","50","12","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,78,62,97
2013-12-14,43,"14","50","12","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,70,67,89
2013-12-15,56,"15","50","12","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,43,95
2013-12-16,113,"16","50","12","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56,84,66
2013-12-17,110,"17","51","12","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,113,77,70
2013-12-18,115,"18","51","12","2013",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,110,104,88
2013-12-19,98,"19","51","12","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,115,78,86
2013-12-20,74,"20","51","12","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,98,70,85
2013-12-21,57,"21","51","12","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,74,43,71
2013-12-22,67,"22","51","12","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,56,91
2013-12-23,121,"23","51","12","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,67,113,70
2013-12-24,60,"24","52","12","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,121,110,50
2013-12-25,0,"25","52","12","2013",1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,60,115,65
2013-12-26,123,"26","52","12","2013",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,98,97
2013-12-27,81,"27","52","12","2013",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,123,74,96
2013-12-28,89,"28","52","12","2013",0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,81,57,0
2013-12-29,75,"29","52","12","2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89,67,80
2013-12-30,147,"30","52","12","2013",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,75,121,52
2013-12-31,54,"31","53","12","2013",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,147,60,53
2014-01-01,0,"1","1","1","2014",1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,54,0,80
2014-01-02,119,"2","1","1","2014",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,123,104
2014-01-03,67,"3","1","1","2014",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,119,81,94
2014-01-04,77,"4","1","1","2014",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,67,89,28
2014-01-05,87,"5","1","1","2014",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,77,75,62
2014-01-06,130,"6","1","1","2014",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,87,147,67
2014-01-07,124,"7","1","1","2014",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,130,54,43
2014-01-08,138,"8","2","1","2014",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,124,0,84
2014-01-09,109,"9","2","1","2014",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,138,119,77
2014-01-10,85,"10","2","1","2014",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,109,67,104
2014-01-11,81,"11","2","1","2014",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,85,77,78
2014-01-12,96,"12","2","1","2014",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,81,87,70
2014-01-13,144,"13","2","1","2014",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,96,130,43
2014-01-14,125,"14","2","1","2014",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,144,124,56
2014-01-15,120,"15","3","1","2014",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,125,138,113
2014-01-16,100,"16","3","1","2014",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,120,109,110
2014-01-17,81,"17","3","1","2014",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,100,85,115
2014-01-18,94,"18","3","1","2014",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,81,81,98
2014-01-19,90,"19","3","1","2014",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,94,96,74
2014-01-20,133,"20","3","1","2014",0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,90,144,57
2014-01-21,127,"21","3","1","2014",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,133,125,67
2014-01-22,150,"22","4","1","2014",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,127,120,121
2014-01-23,102,"23","4","1","2014",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,150,100,60
2014-01-24,91,"24","4","1","2014",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,102,81,0
2014-01-25,98,"25","4","1","2014",0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,91,94,123
2014-01-26,98,"26","4","1","2014",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,98,90,81
2014-01-27,120,"27","4","1","2014",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,98,133,89
2014-01-28,114,"28","4","1","2014",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,120,127,75
2014-01-29,123,"29","5","1","2014",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,114,150,147
2014-01-30,120,"30","5","1","2014",0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,123,102,54
2014-01-31,91,"31","5","1","2014",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,120,91,0
2014-02-01,78,"1","5","2","2014",0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,91,98,119
2014-02-02,80,"2","5","2","2014",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78,98,67
2014-02-03,126,"3","5","2","2014",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,80,120,77
2014-02-04,129,"4","5","2","2014",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,126,114,87
2014-02-05,100,"5","6","2","2014",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,129,123,130
2014-02-06,72,"6","6","2","2014",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,100,120,124
